date,Day,DayWeek ,detail expands,engagement rate,engagements,hashtag clicks,impressions,likes,media engagements,media views,month,MonthName,Quarter,replies,retweets,time,Tweet,url clicks,user profile clicks,year
2020-07-10 00:00:00,10,Friday,4,0.170940171,20,0,117,2,0,0,7,July,Q3,2,0,1899-12-30 04:06:00,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio #nulla,12,0,2020
2020-07-10 00:00:00,10,Friday,6,0.072727273,16,0,220,9,0,61,7,July,Q3,1,0,1899-12-30 18:15:00,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel #dui,0,0,2020
2020-07-10 00:00:00,10,Friday,18,0.026450512,31,0,1172,1,0,0,7,July,Q3,1,0,1899-12-30 21:08:00,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel #tincidunt,0,11,2020
2020-07-10 00:00:00,10,Friday,39,0.058361775,171,0,2930,37,79,1222,7,July,Q3,1,0,1899-12-30 21:22:00,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique #magna,6,9,2020
2020-07-10 00:00:00,10,Friday,4024,0.34526598,54098,0,156685,2487,46489,46489,7,July,Q3,52,165,1899-12-30 19:17:00,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio #habitasse,240,641,2020
2020-08-10 00:00:00,10,Monday,0,0.001451379,1,0,689,1,0,0,8,August,Q3,0,0,1899-12-30 23:12:00,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus #in,0,0,2020
2020-08-10 00:00:00,10,Monday,0,0.011111111,2,0,180,2,0,0,8,August,Q3,0,0,1899-12-30 20:59:00,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum #placerat,0,0,2020
2020-08-10 00:00:00,10,Monday,0,0.019230769,1,0,52,1,0,0,8,August,Q3,0,0,1899-12-30 21:33:00,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin #aliquet,0,0,2020
2020-08-10 00:00:00,10,Monday,11,0.034862385,38,2,1090,7,9,9,8,August,Q3,0,4,1899-12-30 18:46:00,cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit #eu,5,0,2020
2020-08-10 00:00:00,10,Monday,11,0.071269488,64,0,898,9,40,40,8,August,Q3,4,0,1899-12-30 19:09:00,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi #rhoncus,0,0,2020
2020-08-10 00:00:00,10,Monday,11,0.078448276,91,1,1160,8,65,65,8,August,Q3,0,0,1899-12-30 20:10:00,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut #aenean,3,3,2020
2020-08-10 00:00:00,10,Monday,12,0.186640472,95,0,509,6,72,72,8,August,Q3,1,0,1899-12-30 00:07:00,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi #convallis,2,2,2020
2020-08-10 00:00:00,10,Monday,43,0.026282537,104,0,3957,10,0,0,8,August,Q3,3,1,1899-12-30 19:09:00,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui #purus,42,5,2020
2020-08-10 00:00:00,10,Monday,53,0.106513615,399,2,3746,45,281,281,8,August,Q3,8,1,1899-12-30 18:25:00,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien #dui,0,9,2020
2020-10-10 00:00:00,10,Saturday,2,0.01875,3,0,160,0,0,0,10,October,Q4,1,0,1899-12-30 07:52:00,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero #quisque,0,0,2020
2020-10-10 00:00:00,10,Saturday,5,0.017621145,8,0,454,2,0,0,10,October,Q4,1,0,1899-12-30 07:53:00,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in #nullam,0,0,2020
2020-10-10 00:00:00,10,Saturday,7,0.038348083,13,0,339,5,0,0,10,October,Q4,1,0,1899-12-30 02:55:00,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut #mauris,0,0,2020
2020-09-10 00:00:00,10,Thursday,0,0.060606061,2,0,33,1,0,0,9,September,Q3,0,0,1899-12-30 05:37:00,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus #libero,0,1,2020
2020-09-10 00:00:00,10,Thursday,1,0.028213166,9,0,319,3,4,105,9,September,Q3,0,0,1899-12-30 21:24:00,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #accumsan,1,0,2020
2020-09-10 00:00:00,10,Thursday,1,0.049180328,3,0,61,2,0,0,9,September,Q3,0,0,1899-12-30 19:55:00,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet #lobortis,0,0,2020
2020-09-10 00:00:00,10,Thursday,1,0.076923077,9,0,117,2,0,0,9,September,Q3,0,0,1899-12-30 18:32:00,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit #ridiculus,6,0,2020
2020-09-10 00:00:00,10,Thursday,3,0.016,6,0,375,2,0,0,9,September,Q3,1,0,1899-12-30 05:59:00,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget #phasellus,0,0,2020
2020-09-10 00:00:00,10,Thursday,13,0.028605483,24,0,839,3,0,148,9,September,Q3,0,1,1899-12-30 19:39:00,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend #non,0,7,2020
2020-09-10 00:00:00,10,Thursday,43,0.047272727,65,0,1375,10,0,0,9,September,Q3,3,0,1899-12-30 18:42:00,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas #posuere,0,9,2020
2020-09-10 00:00:00,10,Thursday,46,0.034684905,71,5,2047,10,0,0,9,September,Q3,3,0,1899-12-30 23:49:00,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #vulputate,0,7,2020
2020-06-10 00:00:00,10,Wednesday,0,0,0,0,109,0,0,0,6,June,Q2,0,0,1899-12-30 01:36:00,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum #vivamus,0,0,2020
2020-06-10 00:00:00,10,Wednesday,0,0,0,0,404,0,0,0,6,June,Q2,0,0,1899-12-30 21:21:00,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus #magnis,0,0,2020
2020-06-10 00:00:00,10,Wednesday,0,0.004048583,1,0,247,0,0,0,6,June,Q2,1,0,1899-12-30 01:36:00,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui #justo,0,0,2020
2020-06-10 00:00:00,10,Wednesday,0,0.006756757,1,0,148,0,0,0,6,June,Q2,1,0,1899-12-30 01:28:00,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas #non,0,0,2020
2020-06-10 00:00:00,10,Wednesday,0,0.013888889,1,0,72,1,0,0,6,June,Q2,0,0,1899-12-30 01:25:00,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi #non,0,0,2020
2020-06-10 00:00:00,10,Wednesday,0,0.046153846,9,0,195,0,9,9,6,June,Q2,0,0,1899-12-30 01:37:00,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam #tempus,0,0,2020
2020-06-10 00:00:00,10,Wednesday,1,0.02892562,7,0,242,3,0,0,6,June,Q2,1,0,1899-12-30 00:11:00,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #vitae,0,2,2020
2020-06-10 00:00:00,10,Wednesday,2,0.076923077,8,0,104,1,0,0,6,June,Q2,0,0,1899-12-30 00:19:00,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin #vitae,5,0,2020
2020-06-10 00:00:00,10,Wednesday,2,0.191011236,17,0,89,4,0,0,6,June,Q2,0,0,1899-12-30 00:19:00,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #parturient,11,0,2020
2020-06-10 00:00:00,10,Wednesday,5,0.058181818,16,0,275,1,0,0,6,June,Q2,2,0,1899-12-30 01:26:00,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque #duis,0,8,2020
2020-06-10 00:00:00,10,Wednesday,17,0.069465649,91,0,1310,10,52,52,6,June,Q2,0,1,1899-12-30 01:19:00,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam #pulvinar,10,1,2020
2020-06-10 00:00:00,10,Wednesday,56,0.105638587,311,0,2944,22,192,192,6,June,Q2,5,6,1899-12-30 00:49:00,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas #in,26,4,2020
2020-09-11 00:00:00,11,Friday,0,0,0,0,50,0,0,10,9,September,Q3,0,0,1899-12-30 07:24:00,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique #volutpat,0,0,2020
2020-09-11 00:00:00,11,Friday,0,0.003267974,1,0,306,1,0,0,9,September,Q3,0,0,1899-12-30 18:03:00,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis #erat,0,0,2020
2020-09-11 00:00:00,11,Friday,0,0.013422819,2,0,149,0,2,50,9,September,Q3,0,0,1899-12-30 00:55:00,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi #eu,0,0,2020
2020-09-11 00:00:00,11,Friday,0,0.019417476,2,0,103,1,0,0,9,September,Q3,1,0,1899-12-30 07:14:00,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #ut,0,0,2020
2020-09-11 00:00:00,11,Friday,1,0.030664395,36,0,1174,3,31,31,9,September,Q3,1,0,1899-12-30 17:41:00,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis #scelerisque,0,0,2020
2020-09-11 00:00:00,11,Friday,2,0.007712082,9,0,1167,6,0,0,9,September,Q3,0,0,1899-12-30 17:57:00,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat #sed,0,1,2020
2020-09-11 00:00:00,11,Friday,2,0.015730337,7,0,445,3,0,0,9,September,Q3,1,0,1899-12-30 16:40:00,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis #lorem,0,1,2020
2020-09-11 00:00:00,11,Friday,3,0.029787234,7,0,235,3,0,0,9,September,Q3,1,0,1899-12-30 22:39:00,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi #primis,0,0,2020
2020-09-11 00:00:00,11,Friday,5,0.030701754,14,0,456,5,0,0,9,September,Q3,1,0,1899-12-30 00:16:00,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus #non,0,3,2020
2020-09-11 00:00:00,11,Friday,10,0.009145269,26,0,2843,11,0,0,9,September,Q3,3,0,1899-12-30 22:29:00,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo #odio,0,2,2020
2020-09-11 00:00:00,11,Friday,29,0.039511654,178,1,4505,26,85,85,9,September,Q3,1,5,1899-12-30 00:49:00,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris #nascetur,25,6,2020
2020-07-11 00:00:00,11,Saturday,2,0.009174312,2,0,218,0,0,0,7,July,Q3,0,0,1899-12-30 23:37:00,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum #non,0,0,2020
2020-07-11 00:00:00,11,Saturday,2,0.021505376,2,0,93,0,0,0,7,July,Q3,0,0,1899-12-30 23:45:00,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac #metus,0,0,2020
2020-07-11 00:00:00,11,Saturday,2,0.033333333,6,0,180,2,0,0,7,July,Q3,1,0,1899-12-30 23:05:00,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate #egestas,0,1,2020
2020-07-11 00:00:00,11,Saturday,2,0.052631579,2,0,38,0,0,0,7,July,Q3,0,0,1899-12-30 08:59:00,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante #elit,0,0,2020
2020-07-11 00:00:00,11,Saturday,3,0.029106029,14,0,481,5,0,0,7,July,Q3,1,0,1899-12-30 00:55:00,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi #velit,3,2,2020
2020-07-11 00:00:00,11,Saturday,5,0.071895425,44,0,612,3,0,0,7,July,Q3,1,0,1899-12-30 20:10:00,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse #pede,34,1,2020
2020-07-11 00:00:00,11,Saturday,6,0.038716428,111,0,2867,53,47,1460,7,July,Q3,1,1,1899-12-30 04:04:00,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia #integer,0,3,2020
2020-07-11 00:00:00,11,Saturday,45,0.129548763,89,0,687,7,0,0,7,July,Q3,2,0,1899-12-30 00:20:00,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel #montes,0,35,2020
2020-07-11 00:00:00,11,Saturday,123,0.244047619,533,0,2184,15,314,314,7,July,Q3,1,0,1899-12-30 04:30:00,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut #in,8,72,2020
2020-07-11 00:00:00,11,Saturday,191,0.110813226,372,0,3357,28,0,0,7,July,Q3,4,4,1899-12-30 23:16:00,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris #maecenas,0,145,2020
2020-07-11 00:00:00,11,Saturday,280,0.130399785,486,0,3727,21,0,0,7,July,Q3,4,0,1899-12-30 00:10:00,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti #orci,0,181,2020
2020-10-11 00:00:00,11,Sunday,0,0.022222222,2,0,90,2,0,6,10,October,Q4,0,0,1899-12-30 00:10:00,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis #ligula,0,0,2020
2020-10-11 00:00:00,11,Sunday,2,0.006993007,7,0,1001,4,0,0,10,October,Q4,1,0,1899-12-30 23:02:00,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus #libero,0,0,2020
2020-10-11 00:00:00,11,Sunday,6,0.093655589,93,4,993,18,12,12,10,October,Q4,1,0,1899-12-30 07:37:00,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem #proin,52,0,2020
2020-06-11 00:00:00,11,Thursday,29,0.037087912,54,0,1456,10,0,0,6,June,Q2,0,4,1899-12-30 00:51:00,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac #ut,0,11,2020
2020-06-11 00:00:00,11,Thursday,33,0.079939094,210,0,2627,34,134,134,6,June,Q2,1,4,1899-12-30 23:01:00,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec #vulputate,4,0,2020
2020-08-11 00:00:00,11,Tuesday,0,0.006451613,1,0,155,1,0,0,8,August,Q3,0,0,1899-12-30 03:26:00,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet #luctus,0,0,2020
2020-08-11 00:00:00,11,Tuesday,0,0.011560694,2,0,173,2,0,0,8,August,Q3,0,0,1899-12-30 06:05:00,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut #id,0,0,2020
2020-08-11 00:00:00,11,Tuesday,0,0.028169014,4,0,142,3,0,0,8,August,Q3,1,0,1899-12-30 05:51:00,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa #orci,0,0,2020
2020-08-11 00:00:00,11,Tuesday,1,0.011061947,5,0,452,1,0,0,8,August,Q3,1,0,1899-12-30 00:52:00,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at #lacinia,0,2,2020
2020-08-11 00:00:00,11,Tuesday,1,0.040540541,3,0,74,1,0,0,8,August,Q3,1,0,1899-12-30 05:58:00,sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut #at,0,0,2020
2020-08-11 00:00:00,11,Tuesday,6,0.020905923,12,0,574,6,0,0,8,August,Q3,0,0,1899-12-30 17:52:00,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices #nunc,0,0,2020
